file,canon_target,status_bucket,notes
eletricista-bairro-social-de-alvoracaes.html,https://eletricista-urgente.pt/eletricista-bairro-social-de-alvoracaes,e_self_ref_ok,
eletricista-baldos.html,https://eletricista-urgente.pt/eletricista-baldos,e_self_ref_ok,
eletricista-baltar.html,https://eletricista-urgente.pt/eletricista-baltar,e_self_ref_ok,
eletricista-baracal.html,https://eletricista-urgente.pt/eletricista-baracal,e_self_ref_ok,
eletricista-barcel.html,https://eletricista-urgente.pt/eletricista-barcel,e_self_ref_ok,
eletricista-barcos.html,https://eletricista-urgente.pt/eletricista-barcos,e_self_ref_ok,
eletricista-barqueiros.html,https://eletricista-urgente.pt/eletricista-barqueiros,e_self_ref_ok,
eletricista-barreira.html,https://eletricista-urgente.pt/eletricista-barreira,e_self_ref_ok,
eletricista-barreiros.html,https://eletricista-urgente.pt/eletricista-barreiros,e_self_ref_ok,
eletricista-barro.html,https://eletricista-urgente.pt/eletricista-barro,e_self_ref_ok,
eletricista-beca.html,https://eletricista-urgente.pt/eletricista-beca,e_self_ref_ok,
eletricista-beira-grande.html,https://eletricista-urgente.pt/eletricista-beira-grande,e_self_ref_ok,
eletricista-belver.html,https://eletricista-urgente.pt/eletricista-belver,e_self_ref_ok,
eletricista-bemposta.html,https://eletricista-urgente.pt/eletricista-bemposta,e_self_ref_ok,
eletricista-benlhevai.html,https://eletricista-urgente.pt/eletricista-benlhevai,e_self_ref_ok,
eletricista-beselga.html,https://eletricista-urgente.pt/eletricista-beselga,e_self_ref_ok,
eletricista-bigorne.html,https://eletricista-urgente.pt/eletricista-bigorne,e_self_ref_ok,
eletricista-bilho.html,https://eletricista-urgente.pt/eletricista-bilho,e_self_ref_ok,
eletricista-bobadela.html,https://eletricista-urgente.pt/eletricista-bobadela,e_self_ref_ok,
eletricista-bogalhal.html,https://eletricista-urgente.pt/eletricista-bogalhal,e_self_ref_ok,
eletricista-borba-de-godim.html,https://eletricista-urgente.pt/eletricista-borba-de-godim,e_self_ref_ok,
eletricista-borbela.html,https://eletricista-urgente.pt/eletricista-borbela,e_self_ref_ok,
eletricista-bornes-de-aguiar.html,https://eletricista-urgente.pt/eletricista-bornes-de-aguiar,e_self_ref_ok,
eletricista-bornes.html,https://eletricista-urgente.pt/eletricista-bornes,e_self_ref_ok,
eletricista-boticas.html,https://eletricista-urgente.pt/eletricista-boticas,e_self_ref_ok,
eletricista-bouca-cova.html,https://eletricista-urgente.pt/eletricista-bouca-cova,e_self_ref_ok,
eletricista-bouca.html,https://eletricista-urgente.pt/eletricista-bouca,e_self_ref_ok,
eletricista-boucas.html,https://eletricista-urgente.pt/eletricista-boucas,e_self_ref_ok,
eletricista-boucoaes.html,https://eletricista-urgente.pt/eletricista-boucoaes,e_self_ref_ok,
eletricista-bousende.html,https://eletricista-urgente.pt/eletricista-bousende,e_self_ref_ok,
eletricista-bragada.html,https://eletricista-urgente.pt/eletricista-bragada,e_self_ref_ok,
eletricista-bragado.html,https://eletricista-urgente.pt/eletricista-bragado,e_self_ref_ok,
eletricista-braganca.html,https://eletricista-urgente.pt/eletricista-braganca,e_self_ref_ok,
eletricista-brinco.html,https://eletricista-urgente.pt/eletricista-brinco,e_self_ref_ok,
eletricista-britiande.html,https://eletricista-urgente.pt/eletricista-britiande,e_self_ref_ok,
